2.08,1.93,1.87,1.9,3.63,3.14,2.37,3.48,2.42,2.05
2.07,1.94,1.85,1.9,3.52,3.12,2.37,3.42,2.42,2.03
2.04,1.94,1.85,1.92,3.43,3.11,2.4,3.41,2.4,2.05
2.04,1.96,1.88,1.96,3.35,3.06,2.37,3.41,2.39,2.02
2.06,1.97,1.89,1.97,3.29,3.04,2.38,3.41,2.39,2.04
2.01,1.97,1.89,1.93,3.26,3.01,2.39,3.4,2.4,2.05
1.97,1.93,1.92,1.92,3.26,3.01,2.39,3.39,2.42,2.08
2.07,1.93,1.92,1.93,3.24,3,2.39,3.36,2.4,2.08
2.09,1.98,1.91,1.92,3.24,3.01,2.37,3.34,2.41,2.1
2.04,1.98,1.95,1.91,3.19,3.01,2.34,3.32,2.42,2.1
2.1,1.94,2.04,1.91,3.16,3.02,2.34,3.32,2.43,2.1
2.02,1.93,2.02,1.91,3.14,3.01,2.33,3.36,2.43,2.09
1.97,1.92,2.01,1.92,3.19,3.01,2.33,5.24,2.43,2.12
1.96,1.93,2,1.92,3.22,3,2.33,4.96,2.44,2.12
1.95,1.95,1.98,1.91,3.33,2.98,2.34,4.44,2.45,2.11
1.94,1.92,1.94,1.91,3.27,2.95,2.35,4.23,2.44,2.1
1.92,1.94,1.92,1.92,3.19,2.94,2.32,4.14,2.45,2.12
