0,0.76,36.1,1.92,14.7,1.65,15.1,1.66,300,3.2,332,3.18,56.8,2.14,3.85,1.59,183,2.84,23.4,1.84
0.03,0.85,33.7,1.89,14.2,1.65,14.6,1.65,290,3.17,323,3.16,50.1,2.09,2.9,1.54,175,2.82,22.5,1.83
0.03,0.86,30.3,1.85,13.4,1.63,15.8,1.68,282,3.15,319,3.14,48.8,,2.17,1.5,170,2.8,22.7,1.83
0,0.79,27,1.8,14.3,1.66,13.4,1.63,269,3.11,308,3.11,47.5,2.06,1.54,1.45,164,2.78,22.7,1.83
0,0.74,24,1.76,16.6,1.71,11.9,1.6,255,3.07,297,3.08,47.5,2.06,0.81,1.38,157,2.75,22.4,1.83
0,0.67,22.2,1.73,15.5,1.69,11.5,1.59,246,3.04,299,3.08,57.4,2.15,0.17,1.22,151,2.72,21.3,1.81
0,0.56,21.8,1.73,13.2,1.65,10.4,1.56,236,3.01,299,3.09,55.4,2.13,0,0.76,146,2.7,21.6,1.82
0,0.4,19.6,1.69,13.3,1.65,8.64,1.51,228,2.98,297,3.08,53.5,2.12,0,0.29,141,2.68,23.3,1.84
0,0.09,19.4,1.68,10.9,1.6,7.65,1.48,220,2.96,302,3.09,52.8,2.11,0,-0.06,138,2.67,23.2,1.84
0,-0.45,18.7,1.67,9.05,1.55,7.14,1.46,210,2.92,302,3.09,52.7,2.11,0,-0.22,137,2.66,24.1,1.86
0,-0.85,17.9,1.66,7.37,1.5,5.54,1.4,200,2.89,344,3.21,48.8,2.07,0,-0.62,134,2.65,23.4,1.85
0,-0.95,15.6,1.61,6.52,1.47,4.16,1.35,191,2.86,311,3.12,45.3,2.04,0,-0.69,130,2.63,23.1,1.84
0,-0.94,15.2,1.6,5.76,1.44,3.66,1.32,193,2.87,287,3.05,43.5,2.02,0,-0.69,126,2.62,34.6,2
0,-0.94,14.3,1.58,4.47,1.39,3.06,1.28,188,2.86,268,2.99,42.1,2.01,0,-0.69,123,2.6,28.5,1.92
0,-0.94,12.9,1.55,4.01,1.37,2.56,1.25,179,2.82,259,2.96,41.9,2.01,0,-0.69,118,2.58,22.3,1.83
0,-0.94,11,1.5,3.16,1.32,1.7,1.18,171,2.79,255,2.95,42.1,2.01,0,-0.69,116,2.57,26.5,1.89
0,-0.94,10,1.49,2.55,1.29,0.84,1.08,165,2.77,244,2.91,63.2,2.18,0,-0.7,116,2.57,35.9,2.02
0,-0.94,9.58,1.47,1.84,1.23,0.24,0.94,162,2.76,237,2.89,74.6,2.28,0,-0.69,113,2.55,35.6,2.02
0,-0.94,8.8,1.45,1.19,1.16,0.1,0.87,156,2.73,229,2.86,99.8,2.44,0,-0.69,110,2.54,29.9,1.95
0,-0.94,7.96,1.43,0.43,1.02,0.05,0.81,150,2.71,215,2.82,248,2.9,0,-0.69,109,2.53,25.1,1.88
0,-0.94,7.24,1.41,0.37,1.01,0,0.71,145,2.68,223,2.85,323,3.26,0,-0.69,107,2.52,21.9,1.83
0,-0.94,7.19,1.41,0.14,0.91,0,0.65,139,2.66,214,2.82,199,2.87,0,-0.7,102,2.5,18.7,1.77
0,-0.94,9.36,1.49,0.02,0.8,0,0.5,136,2.65,206,2.79,150,2.68,0,-0.7,95.9,2.47,17.4,1.75
0,-0.94,7.98,1.44,0,0.73,0,0.28,131,2.62,190,2.73,123,2.56,0,-0.7,93.8,2.45,15.4,1.71
0,-0.94,6.48,1.39,0,0.62,0,0.38,131,2.62,187,2.72,99.3,2.44,0,-0.7,91.2,2.44,13.7,1.67
0,-0.94,5.32,1.35,0,0.4,0,0.2,128,2.61,186,2.72,81.9,2.33,0,0.42,88.9,2.43,12.9,1.65
0,-0.94,3.82,1.28,0,0.01,0,0.01,129,2.61,248,2.92,74.6,2.28,0.04,0.85,89,2.43,12.4,1.64
0,-0.94,2.81,1.22,0,-0.54,0,-0.46,130,2.62,620,3.83,68.3,2.24,8.78,1.73,87.9,2.42,11.8,1.63
0,-0.94,3.13,1.25,0,-0.25,0,-0.92,144,2.68,511,3.61,64.3,2.21,11.8,1.8,87.1,2.41,11.7,1.63
0,-0.94,6.23,1.38,0,0.16,0,-0.95,135,2.67,718,4.03,62,2.19,9.84,1.76,87.3,2.42,11,1.61
0,-0.94,7.96,1.47,0,0.04,0,-0.95,123,2.64,527,3.64,58.8,2.16,7.59,1.71,85.7,2.41,10.6,1.6
0,-0.94,7.47,1.46,0,-0.29,0,-0.95,117,2.62,434,3.44,54.6,2.13,5.48,1.65,82.5,2.38,9.8,1.58
0,-0.94,7.42,1.45,0,-0.88,0,-0.95,115,2.61,523,3.64,51.5,2.1,4,1.59,80.4,2.37,9.72,1.58
0,-0.94,6.97,1.45,0,-0.95,0,-0.95,112,2.6,567,3.73,48.4,2.07,2.79,1.53,78.2,2.36,12.9,1.66
0,-0.94,5.37,1.38,0,-0.95,0,-0.95,111,2.59,494,3.59,45.8,2.05,1.77,1.47,77.1,2.35,17.7,1.76
0,-0.94,3.99,1.32,0,-0.95,0,-0.95,105,2.56,524,3.65,45.5,2.04,1.21,1.43,76.6,2.34,17.7,1.76
0,-0.94,3.15,1.28,0,-0.95,0,-0.95,100,2.53,437,3.46,46.7,2.06,0.67,1.36,99.2,2.44,13.7,1.68
0,-0.94,2.77,1.25,0,-0.95,0,-0.95,97.8,2.52,401,3.38,57.3,2.15,0.31,1.29,291,3.2,12.6,1.66
0,-0.94,2.75,1.25,0,-0.95,0,-0.95,95.9,2.51,371,3.31,69.5,2.25,0.04,1.15,218,2.98,11.4,1.62
0,-0.94,3.74,1.32,0,-0.95,0,-0.95,92.2,2.49,342,3.24,69.9,2.25,0.01,1.04,156,2.76,11.4,1.62
0,-0.94,3.97,1.34,0,-0.95,0,-0.95,89.2,2.47,331,3.21,64.7,2.22,0,0.68,126,2.62,10.3,1.59
0,-0.94,4.22,1.35,0,-0.95,0,-0.95,88.3,2.46,311,3.16,68.3,2.24,0,0.4,109,2.54,10.2,1.59
0,-0.94,4.02,1.35,0,-0.95,0,-0.95,86.3,2.45,311,3.16,62.5,2.2,0,-0.13,101,2.5,10.6,1.6
0,-0.95,3.67,1.33,0,-0.95,0,-0.95,82.7,2.43,297,3.12,58.4,2.17,0,-0.68,95,2.46,9.82,1.58
0,-0.94,3.43,1.31,0,-0.95,0,-0.95,82.5,2.42,297,3.12,54.2,2.13,0,-0.69,101,2.5,9.35,1.57
0,-0.94,2.02,1.22,0,-0.95,0,-0.95,82.2,2.42,298,3.12,49.6,2.09,0,-0.35,94,2.46,13.4,1.67
0,-0.94,1.22,1.14,0,-0.95,0,-0.95,82.4,2.42,373,3.33,45.3,2.05,0,0.75,89.8,2.43,45.9,2.11
0,-0.94,1.34,1.16,0,-0.95,0,-0.95,81.1,2.42,311,3.16,42.9,2.03,0,1.06,84.7,2.4,28,1.93
0,-0.95,1.99,1.22,0,-0.95,0,-0.95,79.7,2.41,290,3.1,40.5,2.01,0,0.89,82.4,2.39,99.1,2.51
0,-0.95,2.63,1.27,0,-0.95,0,-0.95,76.9,2.39,270,3.04,36.9,1.97,1.57,1.31,81.1,2.38,54.1,2.21
0,-0.95,2.65,1.27,0,-0.95,0,-0.95,74.6,2.37,253,2.98,36.2,1.96,55.7,2.06,78.5,2.37,40.2,2.08
0,-0.95,2.05,1.23,0,-0.95,0,-0.95,72.8,2.36,242,2.95,35.2,1.95,3460,7.27,75.8,2.35,72,2.33
0,-0.95,1.32,1.15,0,-0.95,0,-0.95,73.7,2.37,233,2.92,32.9,1.92,832,4.29,74.8,2.35,271,3.08
0,-0.95,0.69,1.06,0,-0.95,0,-0.95,76.8,2.39,227,2.9,31.9,1.91,464,3.6,75.7,2.35,161,2.74
0,-0.95,0.57,1.04,0,-0.95,0,-0.95,72.7,2.36,216,2.86,31.3,1.9,299,3.21,88.7,2.44,110,2.52
0,-0.95,0.57,1.02,0,-0.95,0,-0.96,71.5,2.35,213,2.85,31.4,1.91,235,3.02,80.8,2.39,89.2,2.41
0,-0.95,85.6,1.99,3.61,0.02,0,-0.95,70.7,2.34,215,2.86,31.6,1.91,182,2.85,91.9,2.46,75.5,2.32
0,-0.95,120,2.46,11.2,1.64,0.15,0,71.6,2.35,213,2.85,31.1,1.9,505,3.54,87.6,2.44,64.9,2.24
0,-0.95,48.9,2.02,9.9,1.6,0.59,1.03,70.4,2.34,208,2.84,30.3,1.9,737,4.11,81.7,2.4,58.7,2.19
0,-0.95,78.7,2.25,8.78,1.57,0.34,0.95,68.5,2.33,203,2.82,30.4,1.9,553,3.78,77.1,2.37,55.5,2.16
0,-0.95,128,2.52,7.4,1.52,29.1,1.78,67.1,2.32,202,2.81,28.5,1.87,516,3.71,73.6,2.35,52,2.13
0,-0.95,110,2.44,6.46,1.49,19.5,1.67,64.9,2.3,205,2.83,26.8,1.85,507,3.7,70.2,2.33,49.3,2.11
0,-0.95,78.1,2.25,6.83,1.5,11.6,1.51,63.2,2.29,197,2.8,28.3,1.87,422,3.52,68.2,2.32,51.2,2.13
0,-0.95,63.5,2.15,8.08,1.55,8.02,1.4,60.4,2.27,200,2.81,27.5,1.86,354,3.36,66.9,2.31,48.7,2.1
0,-0.95,51.2,2.05,12,1.62,6.94,1.37,57.9,2.25,193,2.78,27.5,1.86,2330,6.29,66.9,2.31,47.6,2.09
0,-0.95,43.9,1.98,27.4,1.94,10.8,1.49,57.4,2.25,190,2.77,31,1.91,1060,4.69,66.4,2.31,46.8,2.08
0,-0.95,40,1.94,20.4,1.83,9.65,1.46,56.7,2.24,191,2.78,34.4,1.94,679,4,68.5,2.32,45.9,2.08
0,-0.96,34.9,1.88,18.4,1.8,8.06,1.41,56.7,2.24,196,2.8,29.4,1.89,534,3.75,67.5,2.32,44.9,2.07
0,-0.96,32.2,1.84,16,1.75,7.73,1.4,57.3,2.25,438,3.42,38.9,2,448,3.58,64.8,2.3,43.8,2.06
0,-0.96,30.5,1.82,13.9,1.7,8.99,1.44,56.4,2.24,521,3.66,81.2,2.27,387,3.44,63,2.29,45.8,2.08
0,-0.96,31,1.83,12.2,1.66,11.8,1.51,54.9,2.23,412,3.42,103,2.48,345,3.34,60.6,2.27,45.5,2.07
0,-0.96,83.3,2.26,211,2.47,12.9,1.54,53.3,2.21,335,3.23,170,2.77,316,3.26,59.5,2.26,42.8,2.04
0.02,-0.42,96.8,2.36,26.7,1.77,19.1,1.65,52.2,2.21,285,3.09,224,2.98,394,3.45,60.8,2.28,40,2.02
0.07,0.83,57.6,2.1,24.6,1.74,28,1.81,50.5,2.2,263,3.03,173,2.8,426,3.53,60.2,2.27,37.5,1.99
0,0.44,80.6,2.27,20.2,1.67,22.3,1.72,50.9,2.2,247,2.97,137,2.65,356,3.36,59.6,2.27,34.1,1.95
0,-0.33,72.3,2.21,17.4,1.62,18.5,1.66,49.7,2.19,237,2.94,118,2.56,316,3.26,59.1,2.26,30.7,1.91
0,-0.3,61.6,2.13,20.6,1.67,15.9,1.61,49.2,2.19,238,2.95,108,2.5,291,3.19,58.5,2.26,30.6,1.9
0,0.38,54.7,2.08,18.6,1.64,13.8,1.56,50.1,2.2,233,2.93,99.5,2.46,273,3.14,57.6,2.25,30.6,1.9
0,-0.71,47.7,2.01,19,1.65,12.7,1.54,50.2,2.2,228,2.91,94.8,2.43,261,3.1,57,2.25,30.5,1.9
0,-0.95,42.5,1.96,19.4,1.65,11.6,1.51,49.2,2.19,218,2.88,95.4,2.43,248,3.06,57,2.25,31.2,1.91
0,-0.75,41.3,1.95,18.3,1.63,10.8,1.49,48.8,2.18,210,2.85,92.7,2.42,243,3.05,55,2.23,30.4,1.9
8.77,1.33,39.6,1.93,18.8,1.64,10.2,1.47,48.7,2.18,205,2.84,87.9,2.39,783,4,55,2.23,29.7,1.89
33.5,1.95,40.2,1.94,24.5,1.74,9.18,1.44,47.2,2.17,196,2.8,80.7,2.34,2320,6.5,57.5,2.25,27.8,1.87
21.7,1.79,39.9,1.93,23.3,1.72,8.96,1.43,47.5,2.18,193,2.8,75,2.3,1460,5.37,55.9,2.24,29.3,1.89
12.9,1.6,37.8,1.91,21.7,1.69,11.2,1.5,52.5,2.23,191,2.79,76.4,2.31,868,4.34,54.4,2.22,28.2,1.87
12.1,1.56,35.8,1.89,67.8,2.1,11,1.49,55.6,2.25,193,2.79,83.7,2.36,680,4,53.8,2.22,27.7,1.87
11.6,1.53,39.7,1.93,46.1,1.99,13.4,1.53,54,2.24,191,2.79,80.5,2.34,577,3.83,59.6,2.27,28.3,1.87
11.2,1.5,41.9,1.96,31.2,1.83,34.9,1.9,55,2.25,191,2.79,77.3,2.32,617,3.9,62.3,2.29,28.5,1.88
12.1,1.5,42.3,1.96,34.9,1.88,27.7,1.8,56.1,2.26,191,2.79,75.6,2.31,3720,6.97,76.8,2.4,27.3,1.86
11.6,1.49,47.6,2.01,49.2,2.03,24,1.75,52.6,2.23,199,2.82,74,2.3,17800,17.64,67.8,2.33,25.9,1.84
10,1.45,49.6,2.03,96.6,2.32,20.7,1.7,50.6,2.21,195,2.8,69.6,2.27,2840,7.14,67.4,2.33,26.4,1.85
8.46,1.4,42.9,1.97,125,2.52,18.1,1.65,50,2.21,188,2.77,67.7,2.25,1800,5.91,66.7,2.32,27,1.86
7.36,1.36,41,1.95,95.8,2.37,16.2,1.61,50.9,2.21,182,2.75,67.9,2.25,1600,5.62,64.8,2.31,28.8,1.88
7.3,1.36,40.4,1.94,72.2,2.21,14.4,1.58,51.5,2.22,163,2.68,67.6,2.25,1380,5.27,62.8,2.29,30.1,1.9
7.48,1.37,38.5,1.92,58.5,2.11,13,1.54,53.5,2.24,157,2.66,69.7,2.27,1220,5,60.4,2.28,30.9,1.91
7.81,1.38,35.9,1.89,48.8,2.02,12.5,1.53,59.3,2.29,155,2.65,71.2,2.28,1140,4.85,61.4,2.28,30.5,1.9
7.56,1.37,35.7,1.89,43.3,1.97,12,1.52,670,3.79,155,2.65,66.6,2.24,1110,4.81,73.9,2.37,28.9,1.88
6.37,1.33,34.4,1.87,39.4,1.93,11.9,1.52,551,3.81,154,2.64,63.6,2.22,1170,4.92,74.3,2.38,28.2,1.87
7.08,1.35,33,1.85,35,1.88,11.5,1.51,256,3.18,155,2.65,62.9,2.21,1120,4.82,65,2.31,29.4,1.89
8.03,1.39,35.2,1.88,33.3,1.86,11,1.49,214,3.05,157,2.66,61.4,2.2,1030,4.66,68.1,2.33,29.6,1.89
7.94,1.38,34.9,1.88,31.5,1.84,11.1,1.49,169,2.88,154,2.64,56.3,2.16,970,4.54,69.4,2.34,29.9,1.9
7.26,1.36,57.2,2.1,28.9,1.8,11,1.49,141,2.77,152,2.63,54.8,2.15,920,4.44,71,2.36,31.3,1.91
8.18,1.39,51.7,2.05,86.8,1.97,11.4,1.5,9690,11,151,2.63,55.5,2.15,890,4.38,71.3,2.36,33.4,1.94
8.72,1.41,44.2,1.98,1890,4.82,18.3,1.65,2070,6.13,149,2.62,54.1,2.14,868,4.34,70.2,2.35,35.3,1.96
10.4,1.46,40.3,1.94,72.4,2.13,16.2,1.61,880,4.36,149,2.62,57.8,2.17,857,4.32,75,2.38,37.3,1.99
10.1,1.45,38.4,1.92,47.2,1.93,14.9,1.59,584,3.8,149,2.62,60.1,2.19,853,4.31,76.9,2.4,37.4,1.99
8.89,1.41,37.4,1.91,43.3,1.89,16.1,1.61,421,3.46,148,2.62,62.5,2.21,796,4.19,73.1,2.37,36.3,1.97
9.7,,36.9,1.9,39.3,1.85,31.9,1.84,340,3.26,147,2.61,64.5,2.23,762,4.12,73.7,2.38,37.8,1.99
10.6,1.46,35.2,1.88,36,1.81,163,2.69,297,3.14,216,2.86,64.2,2.23,725,4.05,74.1,2.38,37.5,1.99
12.7,1.52,33.6,1.86,34.7,1.8,235,2.94,269,3.06,239,2.95,64.7,2.23,696,4,74.8,2.38,35.5,1.96
14.1,1.55,33.3,1.86,320,3.02,126,2.53,320,3.21,232,2.93,65.2,2.23,670,3.96,76,2.39,35.1,1.96
13.6,1.54,32.8,1.85,157,2.59,114,2.47,275,3.07,269,3.04,64.5,2.23,648,3.92,78.9,2.41,33.6,1.94
12.9,1.52,34.3,1.87,93.2,2.27,82.9,2.29,258,3.02,274,3.06,65.4,2.23,638,3.9,80.8,2.42,33.3,1.94
13.3,1.53,34,1.87,69.2,2.11,70.5,2.2,257,3.02,297,3.13,65.4,2.23,613,3.86,83.7,2.44,36.5,1.98
13.4,1.53,33.2,1.86,58.4,2.03,58.8,2.11,247,2.98,327,3.22,65.4,2.23,590,3.82,84.8,2.45,38,1.99
15.9,1.59,32.2,1.84,46.3,1.92,48.3,2.02,231,2.93,276,3.07,67.8,2.25,585,3.81,82.8,2.44,37.3,1.99
17.8,1.62,30.6,1.82,38.5,1.84,41.4,1.95,214,2.88,248,2.98,75.2,2.31,567,3.77,80.8,2.42,37,1.98
18.1,1.63,30.6,1.82,34.9,1.8,37.4,1.91,202,2.84,226,2.91,75.4,2.31,541,3.72,84.1,2.44,38.7,2
23.3,1.72,29.8,1.81,35.7,1.81,34.9,1.88,195,2.81,213,2.86,78.4,2.33,523,3.69,79.8,2.42,37.7,1.99
22.5,1.71,30.6,1.82,36.2,1.81,33.3,1.86,192,2.8,203,2.83,79.8,2.34,518,3.68,79.2,2.41,35.9,1.97
22,1.7,28.6,1.8,36.2,1.81,30.7,1.83,195,2.81,196,2.81,78.7,2.33,507,3.65,79.6,2.42,34.7,1.96
23.7,1.73,29.6,1.81,39.6,1.85,29.2,1.81,190,2.79,190,2.78,78.5,2.33,496,3.63,82.1,2.43,36,1.97
28.3,1.79,32.4,1.85,40.6,1.86,30.5,1.82,188,2.79,177,2.73,73.9,2.3,486,3.61,83.9,2.44,36.2,1.97
28.2,1.79,34.4,1.87,37.5,1.83,32.2,1.84,178,2.75,168,2.7,71.1,2.28,472,3.58,84.9,2.45,35.3,1.96
28.8,1.8,34.6,1.87,38.5,1.84,33.6,1.86,173,2.73,166,2.69,70.5,2.27,455,3.54,84.4,2.45,36.5,1.98
28.6,1.8,35.5,1.88,36.2,1.81,39.1,1.92,159,2.68,172,2.72,66.7,2.24,444,3.52,85.6,2.45,37.5,1.99
26.6,1.77,36.3,1.89,34.7,1.79,39.8,1.93,155,2.66,172,2.72,64.2,2.23,440,3.51,85.8,2.46,37.7,1.99
26.4,1.77,35.2,1.88,35.7,1.81,38.7,1.93,155,2.66,170,2.71,63.3,2.22,436,3.5,86,2.46,37.8,1.99
33,1.85,36,1.89,52.1,1.97,35.2,1.89,156,2.66,171,2.71,64.9,2.23,427,3.48,84.7,2.45,38.5,2
47.3,2.01,37.5,1.91,70.4,2.12,37,1.91,156,2.66,169,2.71,65.2,2.23,409,3.44,81.8,2.43,37.5,1.99
36.7,1.9,37.6,1.91,63.5,2.07,39.5,1.94,167,2.7,169,2.71,66.9,2.25,391,3.39,80,2.42,36.6,1.98
35.6,1.88,37.1,1.9,70.5,2.12,36.5,1.91,592,3.79,170,2.71,67.5,2.25,385,3.38,79.3,2.41,40.3,2.02
46.2,2,36.8,1.9,63,2.07,35.2,1.89,968,4.54,167,2.69,67.7,2.25,386,3.38,81.6,2.43,50.4,2.12
38.8,1.92,36.3,1.89,56.8,2.01,33.9,1.88,751,4.11,164,2.68,67.4,2.25,383,3.37,86.5,2.46,48.9,2.1
32,1.84,37.2,1.9,55,2,32.3,1.86,589,3.81,157,2.65,67.6,2.25,381,3.37,84.3,2.45,48.5,2.1
30.7,1.83,37.4,1.91,54.4,1.99,30.1,1.83,499,3.64,156,2.65,66.7,2.24,371,3.34,81.1,2.43,49.1,2.11
34,1.87,38.8,1.92,48.1,1.94,29.8,1.82,438,3.5,215,2.87,68.8,2.26,359,3.31,82,2.43,48.9,2.1
35.4,1.88,39.5,1.93,45.8,1.91,31.4,1.85,403,3.42,338,3.24,70.4,2.27,345,3.28,80.6,2.42,47.7,2.09
39.7,1.93,40.2,1.94,44.9,1.91,32.9,1.87,375,3.35,537,3.7,69.9,2.27,338,3.26,78.9,2.41,47.4,2.09
39.6,1.93,39.7,1.93,43.5,1.89,32.6,1.87,349,3.29,591,3.81,79.9,2.33,340,3.26,79.2,2.41,45.9,2.08
42.8,1.96,40.1,1.94,41.7,1.87,31.5,1.86,331,3.24,579,3.79,100,2.44,369,3.34,78.6,2.41,43.8,2.05
48.9,2.02,40.7,1.94,41.6,1.87,32.6,1.87,321,3.21,481,3.59,125,2.54,538,3.7,79.6,2.42,43.5,2.05
45.2,1.99,41.2,1.95,42.2,1.88,32.5,1.87,310,3.18,404,3.41,161,2.69,733,4.07,80.5,2.42,44.8,2.07
46.4,2,39.3,1.93,41.3,1.87,34.7,1.89,301,3.15,362,3.31,143,2.61,592,3.82,82.5,2.43,44.3,2.06
50.2,2.04,36.6,1.9,40,1.85,36.3,1.91,296,3.14,348,3.27,126,2.53,517,3.67,85.6,2.45,43.6,2.05
45.4,1.99,36.8,1.9,43.5,1.89,35.2,1.9,289,3.12,334,3.24,111,2.46,488,3.61,82,2.43,42.9,2.05
43.9,1.98,38,1.91,44.6,1.9,34.3,1.89,427,3.46,325,3.21,102,2.41,473,3.58,84.3,2.45,44.6,2.06
50.9,2.04,39.3,1.93,43.2,1.89,33.9,1.89,524,3.69,310,3.17,98.1,2.39,447,3.53,82.3,2.43,43.6,2.05
54.7,2.08,39.7,1.93,41.2,1.87,35,1.9,497,3.63,300,3.14,95.2,2.37,429,3.48,80.3,2.42,42.9,2.05
53.9,2.07,40.3,1.94,39.4,1.85,35.1,1.9,446,3.52,294,3.12,95.3,2.37,400,3.42,80.7,2.42,41.4,2.03
50.4,2.04,40.7,1.94,39.8,1.85,36.7,1.92,405,3.43,289,3.11,99.2,2.4,396,3.41,77.6,2.4,43.4,2.05
50.8,2.04,42.5,1.96,42.8,1.88,40.6,1.96,373,3.35,275,3.06,94.1,2.37,396,3.41,76.2,2.39,40.3,2.02
52.9,2.06,43,1.97,42.9,1.89,41.7,1.97,355,3.29,267,3.04,97,2.38,400,3.41,76,2.39,42.7,2.04
47.4,2.01,42.9,1.97,43.7,1.89,38,1.93,345,3.26,258,3.01,97.8,2.39,392,3.4,77.7,2.4,43.3,2.05
43.2,1.97,39.9,1.93,45.9,1.92,36.9,1.92,343,3.26,257,3.01,98.5,2.39,388,3.39,80.9,2.42,46.7,2.08
53.8,2.07,39.9,1.93,46.1,1.92,37.3,1.93,336,3.24,255,3,98.8,2.39,380,3.36,77.1,2.4,45.9,2.08
56.8,2.09,44.4,1.98,45.1,1.91,37.2,1.92,336,3.24,257,3.01,94.9,2.37,371,3.34,78.3,2.41,48.2,2.1
50.4,2.04,43.9,1.98,49.8,1.95,36.2,1.91,322,3.19,259,3.01,90,2.34,363,3.32,80,2.42,48.6,2.1
57.8,2.1,40.5,1.94,60.3,2.04,35.9,1.91,309,3.16,260,3.02,88.7,2.34,361,3.32,81.1,2.43,48.3,2.1
48.4,2.02,39.5,1.93,57.3,2.02,36.2,1.91,305,3.14,259,3.01,88.2,2.33,378,3.36,81.6,2.43,47.8,2.09
43.1,1.97,38.6,1.92,56.3,2.01,36.6,1.92,322,3.19,258,3.01,88.4,2.33,1400,5.24,81.8,2.43,50.2,2.12
42,1.96,39.7,1.93,55.2,2,36.7,1.92,335,3.22,255,3,88.2,2.33,1200,4.96,82.9,2.44,50.9,2.12
41,1.95,41.8,1.95,52.9,1.98,36.1,1.91,376,3.33,248,2.98,89.3,2.34,920,4.44,84.7,2.45,49.1,2.11
40.4,1.94,38.5,1.92,48,1.94,36.3,1.91,353,3.27,239,2.95,90.2,2.35,816,4.23,82.9,2.44,48.3,2.1
38.3,1.92,40.2,1.94,46.8,1.92,37,1.92,325,3.19,237,2.94,86.4,2.32,775,4.14,84.3,2.45,50.7,2.12
